OID_,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_price,USER_bed,USER_bath,USER_address,USER_city,USER_Field6
724,World,M,99.829999999999998,A,"356 Gorge Rd E, Unit 104, Victoria, British Columbia, V8T 2W2","356 Gorge Rd E, Unit 104, Victoria, BC, V8T 2W2, CAN","356 Gorge Rd E, Unit 104",Subaddress,,,"356 Gorge Rd E, Unit 104, Victoria, British Columbia, V8T 2W2",,,20.000000000000000,,356,,,,,,,Gorge,Rd,E,,,,,Unit,104,Unit 104,356 Gorge Rd E,,,Burnside,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8T,2W2,CAN,Canada,ENG,0.000000000000000,-123.377702992119652,48.442312622648878,-123.377575168096257,48.442653514650942,-123.378575168096262,-123.376575168096252,48.441653514650945,48.443653514650940,BC,104-356 Gorge Rd E ,,,,Victoria BC,,,,,,"$559,000",2,2,104-356 Gorge Rd E ,Victoria BC,
725,World,M,99.870000000000005,A,"370 Waterfront Cres, Unit 7, Victoria, British Columbia, V8T 5K3","370 Waterfront Cres, Unit 7, Victoria, BC, V8T 5K3, CAN","370 Waterfront Cres, Unit 7",Subaddress,,,"370 Waterfront Cres, Unit 7, Victoria, British Columbia, V8T 5K3",,,20.000000000000000,,370,,,,,,,Waterfront,Cres,,,,,,Unit,7,Unit 7,370 Waterfront Cres,,,Burnside,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8T,5K3,CAN,Canada,ENG,0.000000000000000,-123.379173429393703,48.441719644908638,-123.378984836572300,48.441573799793417,-123.379984836572305,-123.377984836572296,48.440573799793420,48.442573799793415,BC,TH 7-370 Waterfront Cres ,,,,Victoria BC,,,,,,"$1,139,000",3,3,TH 7-370 Waterfront Cres ,Victoria BC,
726,World,M,99.849999999999994,A,"3341 Mary Anne Cres, Unit 18, Victoria, British Columbia, V9C 3S7","3341 Mary Anne Cres, Unit 18, Victoria, BC, V9C 3S7, CAN","3341 Mary Anne Cres, Unit 18",Subaddress,,,"3341 Mary Anne Cres, Unit 18, Victoria, British Columbia, V9C 3S7",,,20.000000000000000,,3341,,,,,,,Mary Anne,Cres,,,,,,Unit,18,Unit 18,3341 Mary Anne Cres,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,3S7,CAN,Canada,ENG,0.000000000000000,-123.502618243686157,48.421915009814242,-123.502359997249386,48.421843009265984,-123.503359997249390,-123.501359997249381,48.420843009265987,48.422843009265982,BC,18-3341 Mary Anne Cres ,,,,Colwood BC,,,,,,"$560,000",2,3,18-3341 Mary Anne Cres ,Colwood BC,
727,World,M,99.230000000000004,A,"1213 Cumberland Crt, Victoria, British Columbia, V8X 4T9","1213 Cumberland Crt, Saanich, BC, V8X 4T9, CAN",1213 Cumberland Crt,PointAddress,,,"1213 Cumberland Crt, Victoria, British Columbia, V8X 4T9",,,20.000000000000000,,1213,,,,,,,Cumberland,Crt,,,,,,,,,1213 Cumberland Crt,,,North Quadra,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8X,4T9,CAN,Canada,ENG,0.000000000000000,-123.357209909407970,48.472456963952787,-123.357153163923485,48.472236100804167,-123.358153163923490,-123.356153163923480,48.471236100804170,48.473236100804165,BC,1213 Cumberland Crt ,,,,Saanich BC,,,,,,"$1,199,000",3,3,1213 Cumberland Crt ,Saanich BC,
728,World,M,99.859999999999999,A,"1560 Hillside Ave, Unit 309, Victoria, British Columbia, V8T 5B8","1560 Hillside Ave, Unit 309, Victoria, BC, V8T 5B8, CAN","1560 Hillside Ave, Unit 309",Subaddress,,,"1560 Hillside Ave, Unit 309, Victoria, British Columbia, V8T 5B8",,,20.000000000000000,,1560,,,,,,,Hillside,Ave,,,,,,Unit,309,Unit 309,1560 Hillside Ave,,,Oaklands,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8T,5B8,CAN,Canada,ENG,0.000000000000000,-123.339051438187767,48.443349547890712,-123.339184375172096,48.443694295568235,-123.340184375172100,-123.338184375172091,48.442694295568238,48.444694295568233,BC,309-1560 Hillside Ave ,,,,Victoria BC,,,,,,"$449,900",2,2,309-1560 Hillside Ave ,Victoria BC,
729,World,M,99.170000000000002,A,"4512 Wilkinson Rd, Victoria, British Columbia, V8Z 5B7","4512 Wilkinson Rd, Saanich, BC, V8Z 5B7, CAN",4512 Wilkinson Rd,PointAddress,,,"4512 Wilkinson Rd, Victoria, British Columbia, V8Z 5B7",,,20.000000000000000,,4512,,,,,,,Wilkinson,Rd,,,,,,,,,4512 Wilkinson Rd,,,Rural Saanich,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8Z,5B7,CAN,Canada,ENG,0.000000000000000,-123.397949060144938,48.495139022588447,-123.398489441442536,48.495681415542805,-123.399489441442540,-123.397489441442531,48.494681415542807,48.496681415542803,BC,4512 Wilkinson Rd ,,,,Saanich BC,,,,,,"$1,850,000",4,3,4512 Wilkinson Rd ,Saanich BC,
730,World,M,99.260000000000005,A,"1243 Goldstream Ave, Victoria, British Columbia, V9B 2Y9","1243 Goldstream Ave, Langford, BC, V9B 2Y9, CAN",1243 Goldstream Ave,PointAddress,,,"1243 Goldstream Ave, Victoria, British Columbia, V9B 2Y9",,,20.000000000000000,,1243,,,,,,,Goldstream,Ave,,,,,,,,,1243 Goldstream Ave,,,North Langford Lake,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,2Y9,CAN,Canada,ENG,0.000000000000000,-123.528539111618301,48.451937603974649,-123.528933731619702,48.451784801879796,-123.529933731619707,-123.527933731619697,48.450784801879799,48.452784801879794,BC,1243 Goldstream Ave ,,,,Langford BC,,,,,,"$2,400,000",0,0,1243 Goldstream Ave ,Langford BC,
731,World,M,99.049999999999997,A,"19 Eaton Ave, Victoria, British Columbia, V8Z 5C9","19 Eaton Ave, View Royal, BC, V8Z 5C9, CAN",19 Eaton Ave,PointAddress,,,"19 Eaton Ave, Victoria, British Columbia, V8Z 5C9",,,20.000000000000000,,19,,,,,,,Eaton,Ave,,,,,,,,,19 Eaton Ave,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8Z,5C9,CAN,Canada,ENG,0.000000000000000,-123.423579830407974,48.465923354246655,-123.423853164270454,48.466059979268380,-123.424853164270459,-123.422853164270450,48.465059979268382,48.467059979268377,BC,19 Eaton Ave ,,,,View Royal BC,,,,,,"$899,000",3,3,19 Eaton Ave ,View Royal BC,
732,World,M,99.170000000000002,A,"2547 Obsidian Pl, Victoria, British Columbia, V9B 5L4","2547 Obsidian Pl, Victoria, BC, V9B 5L4, CAN",2547 Obsidian Pl,StreetAddress,,,"2547 Obsidian Pl, Victoria, British Columbia, V9B 5L4",,,20.000000000000000,,2547,2503,2559,2503-2559,R,,,Obsidian,Pl,,,,,,,,,2547 Obsidian Pl,,,Tbd7,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,5L4,CAN,Canada,ENG,0.000000000000000,-123.524075304052545,48.456549419267134,-123.524075304052545,48.456549419267134,-123.525075304052550,-123.523075304052540,48.455549419267136,48.457549419267131,BC,2547 Obsidian Pl ,,,,Langford BC,,,,,,"$1,479,999",5,4,2547 Obsidian Pl ,Langford BC,
733,World,M,98.159999999999997,A,"1394 Sandstone Lane, Victoria, British Columbia, V9B 6Z8","1394 Sandstone Lane, Victoria, BC, V9B 6Z8, CAN",1394 Sandstone Lane,StreetAddressExt,,,"1394 Sandstone Lane, Victoria, British Columbia, V9B 6Z8",,,20.000000000000000,,1394,1342,1342,1342-1342,R,,,Sandstone,Lane,,,,,,,,,1394 Sandstone Lane,,,Tbd7,,Victoria,,Capital Regional District,British Columbia,BC,,,V9B,6Z8,CAN,Canada,ENG,0.000000000000000,-123.522032612194735,48.459509089519067,-123.522032612194735,48.459509089519067,-123.523032612194740,-123.521032612194730,48.458509089519069,48.460509089519064,BC,1394 Sandstone Lane ,,,,Langford BC,,,,,,"$899,900",0,0,1394 Sandstone Lane ,Langford BC,
734,World,M,99.230000000000004,A,"2601 Millstream Rd, Victoria, British Columbia, V9B 3R8","2601 Millstream Rd, Langford, BC, V9B 3R8, CAN",2601 Millstream Rd,PointAddress,,,"2601 Millstream Rd, Victoria, British Columbia, V9B 3R8",,,20.000000000000000,,2601,,,,,,,Millstream,Rd,,,,,,,,,2601 Millstream Rd,,,Millwill-Selwyn,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,3R8,CAN,Canada,ENG,0.000000000000000,-123.495151979613567,48.453077961901734,-123.494747217509314,48.453169492284388,-123.495747217509319,-123.493747217509309,48.452169492284391,48.454169492284386,BC,2601 Millstream Rd ,,,,Langford BC,,,,,,"$799,888",2,1,2601 Millstream Rd ,Langford BC,
735,World,M,99.170000000000002,A,"513 Gurunank Lane, Victoria, British Columbia, V9C 0M2","513 Gurunank Lane, Colwood, BC, V9C 0M2, CAN",513 Gurunank Lane,PointAddress,,,"513 Gurunank Lane, Victoria, British Columbia, V9C 0M2",,,20.000000000000000,,513,,,,,,,Gurunank,Lane,,,,,,,,,513 Gurunank Lane,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,0M2,CAN,Canada,ENG,0.000000000000000,-123.498534831916189,48.412815196631854,-123.498357973759227,48.412760798080257,-123.499357973759231,-123.497357973759222,48.411760798080259,48.413760798080254,BC,513 Gurunank Lane ,,,,Colwood BC,,,,,,"$1,799,900",4,5,513 Gurunank Lane ,Colwood BC,
736,World,M,98.180000000000007,A,"4240 Shelbourne St, Victoria, British Columbia, V8N 3E9","4240 Shelbourne St, Saanich, BC, V8N 3E9, CAN",4240 Shelbourne St,PointAddress,,,"4240 Shelbourne St, Victoria, British Columbia, V8N 3E9",,,20.000000000000000,,4240,,,,,,,Shelbourne,St,,,,,,,,,4240 Shelbourne St,,,Gordon Head,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8N,3E9,CAN,Canada,ENG,0.000000000000000,-123.336500657413495,48.481941967495658,-123.336945820291035,48.481825710498640,-123.337945820291040,-123.335945820291030,48.480825710498642,48.482825710498638,PROP | BC,Prop lot 2-4240 Shelbourne St ,,,,Saanich BC,,,,,,"$699,000",0,0,Prop lot 2-4240 Shelbourne St ,Saanich BC,
737,World,M,99.310000000000002,A,"5228 Old West Saanich Rd, Victoria, British Columbia, V9E 2A9","5228 Old West Saanich Rd, Saanich, BC, V9E 2A9, CAN",5228 Old West Saanich Rd,PointAddress,,,"5228 Old West Saanich Rd, Victoria, British Columbia, V9E 2A9",,,20.000000000000000,,5228,,,,,,,Old West Saanich,Rd,,,,,,,,,5228 Old West Saanich Rd,,,Rural Saanich,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9E,2A9,CAN,Canada,ENG,0.000000000000000,-123.411656070226840,48.523016520087943,-123.412479424575565,48.522381088008359,-123.413479424575570,-123.411479424575560,48.521381088008361,48.523381088008357,BC,5228 OLD WEST SAANICH Rd ,,,,Saanich BC,,,,,,"$4,395,000",9,6,5228 OLD WEST SAANICH Rd ,Saanich BC,
738,World,M,99.829999999999998,A,"1020 View St, Unit 203, Victoria, British Columbia, V8V 4Y4","1020 View St, Unit 203, Victoria, BC, V8V 4Y4, CAN","1020 View St, Unit 203",Subaddress,,,"1020 View St, Unit 203, Victoria, British Columbia, V8V 4Y4",,,20.000000000000000,,1020,,,,,,,View,St,,,,,,Unit,203,Unit 203,1020 View St,,,Harris Green,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8V,4Y4,CAN,Canada,ENG,0.000000000000000,-123.355618102175924,48.424369524430759,-123.355562194881756,48.424782081704961,-123.356562194881761,-123.354562194881751,48.423782081704964,48.425782081704959,BC,203-1020 View St ,,,,Victoria BC,,,,,,"$649,000",2,2,203-1020 View St ,Victoria BC,
739,World,M,99.849999999999994,A,"964 Heywood Ave, Unit 113, Victoria, British Columbia, V8V 2Y5","964 Heywood Ave, Unit 113, Victoria, BC, V8V 2Y5, CAN","964 Heywood Ave, Unit 113",Subaddress,,,"964 Heywood Ave, Unit 113, Victoria, British Columbia, V8V 2Y5",,,20.000000000000000,,964,,,,,,,Heywood,Ave,,,,,,Unit,113,Unit 113,964 Heywood Ave,,,Fairfield,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8V,2Y5,CAN,Canada,ENG,0.000000000000000,-123.360610950440304,48.414885191440057,-123.359955234155038,48.414839510067765,-123.360955234155043,-123.358955234155033,48.413839510067767,48.415839510067762,BC,113-964 Heywood Ave ,,,,Victoria BC,,,,,,"$246,900",1,1,113-964 Heywood Ave ,Victoria BC,
740,World,M,99.129999999999995,A,"3462 Vision Way, Victoria, British Columbia, V9C 2W3","3462 Vision Way, Langford, BC, V9C 2W3, CAN",3462 Vision Way,PointAddress,,,"3462 Vision Way, Victoria, British Columbia, V9C 2W3",,,20.000000000000000,,3462,,,,,,,Vision,Way,,,,,,,,,3462 Vision Way,,,Happy Valley,,Victoria,,Capital Regional District,British Columbia,BC,,,V9C,2W3,CAN,Canada,ENG,0.000000000000000,-123.531443273430483,48.424492109764614,-123.531677715262248,48.424551118362956,-123.532677715262253,-123.530677715262243,48.423551118362958,48.425551118362954,BC,3462 Vision Way ,,,,Langford BC,,,,,,"$849,888",3,4,3462 Vision Way ,Langford BC,
741,World,M,99.129999999999995,A,"255 Caspian Dr, Victoria, British Columbia, V9C 0P5","255 Caspian Dr, Colwood, BC, V9C 0P5, CAN",255 Caspian Dr,PointAddress,,,"255 Caspian Dr, Victoria, British Columbia, V9C 0P5",,,20.000000000000000,,255,,,,,,,Caspian,Dr,,,,,,,,,255 Caspian Dr,,,,,Victoria,,Capital Regional District,British Columbia,BC,,,V9C,0P5,CAN,Canada,ENG,0.000000000000000,-123.486486432834511,48.413117238512818,-123.485389912261354,48.413272303721527,-123.486389912261359,-123.484389912261349,48.412272303721529,48.414272303721525,BC,62-255 Caspian Dr ,,,,Colwood BC,,,,,,"$756,900",3,3,62-255 Caspian Dr ,Colwood BC,
742,World,M,99.859999999999999,A,"1052 Rockland Ave, Unit 201, Victoria, British Columbia, V8V 3H5","1052 Rockland Ave, Unit 201, Victoria, BC, V8V 3H5, CAN","1052 Rockland Ave, Unit 201",Subaddress,,,"1052 Rockland Ave, Unit 201, Victoria, British Columbia, V8V 3H5",,,20.000000000000000,,1052,,,,,,,Rockland,Ave,,,,,,Unit,201,Unit 201,1052 Rockland Ave,,,Fairfield,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8V,3H5,CAN,Canada,ENG,0.000000000000000,-123.354778151658707,48.422144967327945,-123.354753173587255,48.422367590676231,-123.355753173587260,-123.353753173587251,48.421367590676233,48.423367590676229,BC,201-1052 Rockland Ave ,,,,Victoria BC,,,,,,"$499,900",2,2,201-1052 Rockland Ave ,Victoria BC,
743,World,M,99.170000000000002,A,"3334 Sandpiper St, Victoria, British Columbia, V9C 0R5","3334 Sandpiper St, Colwood, BC, V9C 0R5, CAN",3334 Sandpiper St,PointAddress,,,"3334 Sandpiper St, Victoria, British Columbia, V9C 0R5",,,20.000000000000000,,3334,,,,,,,Sandpiper,St,,,,,,,,,3334 Sandpiper St,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,0R5,CAN,Canada,ENG,0.000000000000000,-123.490030552954437,48.414748147323216,-123.490074222669975,48.415018798976689,-123.491074222669980,-123.489074222669970,48.414018798976691,48.416018798976687,BC,3334 Sandpiper St ,,,,Colwood BC,,,,,,"$1,249,999",4,3,3334 Sandpiper St ,Colwood BC,
744,World,M,99.170000000000002,A,"2104 Longspur Dr, Victoria, British Columbia, V9B 0E7","2104 Longspur Dr, Langford, BC, V9B 0E7, CAN",2104 Longspur Dr,PointAddress,,,"2104 Longspur Dr, Victoria, British Columbia, V9B 0E7",,,20.000000000000000,,2104,,,,,,,Longspur,Dr,,,,,,,,,2104 Longspur Dr,,,Upper Millstream,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0E7,CAN,Canada,ENG,0.000000000000000,-123.510301347593966,48.474044664052350,-123.510495304833398,48.474127896350865,-123.511495304833403,-123.509495304833393,48.473127896350867,48.475127896350862,BC,2104 Longspur Dr ,,,,Langford BC,,,,,,"$999,999",4,3,2104 Longspur Dr ,Langford BC,
745,World,M,99.170000000000002,A,"2104 Longspur Dr, Victoria, British Columbia, V9B 0E7","2104 Longspur Dr, Langford, BC, V9B 0E7, CAN",2104 Longspur Dr,PointAddress,,,"2104 Longspur Dr, Victoria, British Columbia, V9B 0E7",,,20.000000000000000,,2104,,,,,,,Longspur,Dr,,,,,,,,,2104 Longspur Dr,,,Upper Millstream,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0E7,CAN,Canada,ENG,0.000000000000000,-123.510301347593966,48.474044664052350,-123.510495304833398,48.474127896350865,-123.511495304833403,-123.509495304833393,48.473127896350867,48.475127896350862,BC,2104 Longspur Dr ,,,,Langford BC,,,,,,"$499,900",0,0,2104 Longspur Dr ,Langford BC,
746,World,M,99.170000000000002,A,"2519 Obsidian Pl, Victoria, British Columbia, V9B 5L4","2519 Obsidian Pl, Langford, BC, V9B 5L4, CAN",2519 Obsidian Pl,PointAddress,,,"2519 Obsidian Pl, Victoria, British Columbia, V9B 5L4",,,20.000000000000000,,2519,,,,,,,Obsidian,Pl,,,,,,,,,2519 Obsidian Pl,,,Tbd7,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,5L4,CAN,Canada,ENG,0.000000000000000,-123.525434622320176,48.457037740599844,-123.525827063026753,48.457032292362783,-123.526827063026758,-123.524827063026748,48.456032292362785,48.458032292362780,BC,2519 Obsidian Pl ,,,,Langford BC,,,,,,"$1,449,999",5,4,2519 Obsidian Pl ,Langford BC,
747,World,M,99.170000000000002,A,"2551 Obsidian Pl, Victoria, British Columbia, V9B 5L4","2551 Obsidian Pl, Victoria, BC, V9B 5L4, CAN",2551 Obsidian Pl,StreetAddress,,,"2551 Obsidian Pl, Victoria, British Columbia, V9B 5L4",,,20.000000000000000,,2551,2503,2559,2503-2559,R,,,Obsidian,Pl,,,,,,,,,2551 Obsidian Pl,,,Tbd7,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,5L4,CAN,Canada,ENG,0.000000000000000,-123.523874091450409,48.456502081418002,-123.523874091450409,48.456502081418002,-123.524874091450414,-123.522874091450404,48.455502081418004,48.457502081417999,BC,2551 Obsidian Pl ,,,,Langford BC,,,,,,"$1,474,999",5,4,2551 Obsidian Pl ,Langford BC,
748,World,M,99.170000000000002,A,"2120 Nicklaus Dr, Victoria, British Columbia, V9B 6T3","2120 Nicklaus Dr, Langford, BC, V9B 6T3, CAN",2120 Nicklaus Dr,PointAddress,,,"2120 Nicklaus Dr, Victoria, British Columbia, V9B 6T3",,,20.000000000000000,,2120,,,,,,,Nicklaus,Dr,,,,,,,,,2120 Nicklaus Dr,,,Upper Millstream,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,6T3,CAN,Canada,ENG,0.000000000000000,-123.526305837336196,48.473153374378214,-123.526584703254784,48.473338111524157,-123.527584703254789,-123.525584703254779,48.472338111524159,48.474338111524155,BC,2120 Nicklaus Dr ,,,,Langford BC,,,,,,"$1,895,000",5,5,2120 Nicklaus Dr ,Langford BC,
749,World,M,99.170000000000002,A,"1298 Centauri Dr, Victoria, British Columbia, V9B 6Z7","1298 Centauri Dr, Langford, BC, V9B 6Z7, CAN",1298 Centauri Dr,PointAddress,,,"1298 Centauri Dr, Victoria, British Columbia, V9B 6Z7",,,20.000000000000000,,1298,,,,,,,Centauri,Dr,,,,,,,,,1298 Centauri Dr,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,6Z7,CAN,Canada,ENG,0.000000000000000,-123.547443069306823,48.446649167894712,-123.547217428473388,48.446801886170533,-123.548217428473393,-123.546217428473383,48.445801886170536,48.447801886170531,BC,1298 Centauri Dr ,,,,Langford BC,,,,,,"$1,199,900",4,4,1298 Centauri Dr ,Langford BC,
750,World,M,99.049999999999997,A,"800 Bexhill Pl, Victoria, British Columbia, V9C 3V5","800 Bexhill Pl, Colwood, BC, V9C 3V5, CAN",800 Bexhill Pl,PointAddress,,,"800 Bexhill Pl, Victoria, British Columbia, V9C 3V5",,,20.000000000000000,,800,,,,,,,Bexhill,Pl,,,,,,,,,800 Bexhill Pl,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,3V5,CAN,Canada,ENG,0.000000000000000,-123.509802959631045,48.421699930178761,-123.509503809506782,48.421570513593764,-123.510503809506787,-123.508503809506777,48.420570513593766,48.422570513593762,BC,800 Bexhill Pl ,,,,Colwood BC,,,,,,"$1,879,800",4,4,800 Bexhill Pl ,Colwood BC,
751,World,M,99.329999999999998,A,"2130 Triangle Trail, Victoria, British Columbia, V9C 0R2","2130 Triangle Trail, Langford, BC, V9C 0R2, CAN",2130 Triangle Trail,PointAddress,,,"2130 Triangle Trail, Victoria, British Columbia, V9C 0R2",,,20.000000000000000,,2130,,,,,,,Triangle,Trail,,,,,,,,,2130 Triangle Trail,,,Latoria,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,0R2,CAN,Canada,ENG,0.000000000000000,-123.525280982034772,48.415600922152201,-123.524862976523508,48.415504111170549,-123.525862976523513,-123.523862976523503,48.414504111170551,48.416504111170546,BC,113-2130 Triangle Trail ,,,,Langford BC,,,,,,"$799,000",3,3,113-2130 Triangle Trail ,Langford BC,
752,World,M,99.230000000000004,A,"918 Jenkins Ave, Victoria, British Columbia, V9B 2N7","918 Jenkins Ave, Langford, BC, V9B 2N7, CAN",918 Jenkins Ave,PointAddress,,,"918 Jenkins Ave, Victoria, British Columbia, V9B 2N7",,,20.000000000000000,,918,,,,,,,Jenkins,Ave,,,,,,,,,918 Jenkins Ave,,,Glen Lake,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,2N7,CAN,Canada,ENG,0.000000000000000,-123.512747941311773,48.440612269770710,-123.512667307403248,48.440928686615507,-123.513667307403253,-123.511667307403243,48.439928686615509,48.441928686615505,BC,202-918 Jenkins Ave ,,,,Langford BC,,,,,,"$599,900",2,2,202-918 Jenkins Ave ,Langford BC,
753,World,M,99.230000000000004,A,"918 Jenkins Ave, Victoria, British Columbia, V9B 2N7","918 Jenkins Ave, Langford, BC, V9B 2N7, CAN",918 Jenkins Ave,PointAddress,,,"918 Jenkins Ave, Victoria, British Columbia, V9B 2N7",,,20.000000000000000,,918,,,,,,,Jenkins,Ave,,,,,,,,,918 Jenkins Ave,,,Glen Lake,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,2N7,CAN,Canada,ENG,0.000000000000000,-123.512747941311773,48.440612269770710,-123.512667307403248,48.440928686615507,-123.513667307403253,-123.511667307403243,48.439928686615509,48.441928686615505,BC,204-918 Jenkins Ave ,,,,Langford BC,,,,,,"$469,900",1,1,204-918 Jenkins Ave ,Langford BC,
754,World,M,99.230000000000004,A,"918 Jenkins Ave, Victoria, British Columbia, V9B 2N7","918 Jenkins Ave, Langford, BC, V9B 2N7, CAN",918 Jenkins Ave,PointAddress,,,"918 Jenkins Ave, Victoria, British Columbia, V9B 2N7",,,20.000000000000000,,918,,,,,,,Jenkins,Ave,,,,,,,,,918 Jenkins Ave,,,Glen Lake,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,2N7,CAN,Canada,ENG,0.000000000000000,-123.512747941311773,48.440612269770710,-123.512667307403248,48.440928686615507,-123.513667307403253,-123.511667307403243,48.439928686615509,48.441928686615505,BC,401-918 Jenkins Ave ,,,,Langford BC,,,,,,"$659,900",2,2,401-918 Jenkins Ave ,Langford BC,
755,World,M,99.170000000000002,A,"1025 Terrace Ave, Victoria, British Columbia, V8S 3V2","1025 Terrace Ave, Victoria, BC, V8S 3V2, CAN",1025 Terrace Ave,PointAddress,,,"1025 Terrace Ave, Victoria, British Columbia, V8S 3V2",,,20.000000000000000,,1025,,,,,,,Terrace,Ave,,,,,,,,,1025 Terrace Ave,,,Rockland,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8S,3V2,CAN,Canada,ENG,0.000000000000000,-123.334808937895389,48.425828939501997,-123.334422113063937,48.425584104110300,-123.335422113063942,-123.333422113063932,48.424584104110302,48.426584104110297,BC,1025 Terrace Ave ,,,,Victoria BC,,,,,,"$2,995,000",3,4,1025 Terrace Ave ,Victoria BC,
